curveY,curveX,end point?,Place Count,place id,Rank,startY
6.000000023,159.781240506,伪,35,345,9,6
60.499311643,114.269481013,伪,42,112,3,60.5
18.549999998,-87.284050633,伪,30,568,16,-60
37.561876515,67.066202532,伪,39,225,6,38
14.308352037,129.872569620,伪,42,137,3,60.5
-46.499994078,134.942278481,伪,30,501,14,-46.5
46.999999819,152.955569620,伪,40,190,5,47
-12.923187250,148.503443038,伪,31,498,13,-37.5
9.397024624,8.691392405,伪,39,319,8,18
15.923430528,44.431645570,伪,35,352,9,6
-6.225793473,21.350493671,伪,42,125,3,60.5
53.999922752,144.156443038,伪,41,175,4,54
18.890994772,-32.880506329,伪,35,349,9,6
-14.282988107,-29.009215190,伪,53,29,1,70
-20.860787231,157.695873418,伪,32,469,12,-28
18.877534327,-13.040177215,伪,41,148,4,54
-44.628122897,74.265822785,伪,30,520,14,-46.5
69.533816015,75.515240506,伪,53,15,1,70
7.135951253,45.548860759,伪,39,284,7,28.5
64.927754451,95.309898734,伪,43,80,2,65.5
-27.367063730,-4.182797468,伪,30,555,15,-54
18.890999978,-63.312582278,伪,35,349,9,6
69.999999562,156.979746835,伪,53,21,1,70
61.572313091,162.012405063,伪,43,93,2,65.5
60.499991514,148.954632911,伪,42,124,3,60.5
8.299999948,-59.762025316,伪,30,520,14,-46.5
14.964545514,-2.279291139,伪,53,16,1,70
20.401153176,-24.122936709,伪,43,57,2,65.5
60.499816398,115.191291139,伪,42,102,3,60.5
37.004953347,74.026962025,伪,39,242,6,38
-37.499427058,111.780164557,伪,31,475,13,-37.5
19.855000037,-68.129367089,伪,43,65,2,65.5
20.764988923,10.833594937,伪,35,339,9,6
15.601285518,-5.773417722,伪,53,22,1,70
18.000000033,146.091721519,伪,39,304,8,18
13.482999993,-75.380063291,伪,30,572,16,-60
-17.499999406,145.448962025,伪,33,406,11,-17.5
11.513870082,135.939240506,伪,39,333,8,18
-5.098031438,67.900886076,伪,33,377,10,-5.8
20.581000510,-48.842734177,伪,39,226,6,38
29.860978000,54.041455696,伪,39,234,6,38
60.452863166,126.694430380,伪,42,129,3,60.5
35.465418899,47.973215190,伪,41,148,4,54
36.038976907,-25.715037975,伪,39,261,7,28.5
53.999996785,161.337253165,伪,41,174,4,54
-53.980181193,97.641443038,伪,30,542,15,-54
1.697005637,-27.967531646,伪,39,283,7,28.5
19.135999818,-57.606430380,伪,33,374,10,-5.8
60.483074524,91.857354430,伪,42,107,3,60.5
21.767174030,39.199430380,伪,40,195,5,47
16.231450047,11.333354430,伪,40,194,5,47
69.999843188,137.231835443,伪,53,42,1,70
6.503439457,66.201139241,伪,35,340,9,6
-46.264998577,85.792468354,伪,30,526,14,-46.5
34.556086293,70.691797468,伪,42,127,3,60.5
16.797293875,-4.318341772,伪,30,542,15,-54
-28.495383038,46.322227848,伪,53,44,1,70
13.649962709,143.738835443,伪,35,363,9,6
65.499898483,132.686075949,伪,43,77,2,65.5
-46.499888690,128.515189873,伪,30,520,14,-46.5
43.861116807,160.071088608,伪,40,209,5,47
13.394592106,125.538075949,伪,39,255,6,38
11.786862615,33.118481013,伪,30,565,16,-60
14.078123289,124.675316456,伪,39,289,7,28.5
-53.315055920,77.907291139,伪,30,542,15,-54
17.998380485,123.485367089,伪,39,325,8,18
-8.261191934,143.177721519,伪,30,588,16,-60
21.335771200,-10.740810127,伪,43,56,2,65.5
53.999999586,163.800379747,伪,41,164,4,54
-39.675057042,65.618493671,伪,30,523,14,-46.5
32.340403378,2.203455696,伪,41,140,4,54
25.610351917,39.815367089,伪,40,187,5,47
20.401000160,-62.254227848,伪,43,57,2,65.5
8.448090421,-18.832113924,伪,43,74,2,65.5
29.957031786,48.704164557,伪,42,112,3,60.5
5.084715127,8.213518987,伪,39,284,7,28.5
23.926000000,-96.072468354,伪,39,299,8,18
-12.426051140,44.746556962,伪,39,321,8,18
-5.800375831,122.344303797,伪,33,394,10,-5.8
68.460460520,68.766329114,伪,53,15,1,70
7.959343975,138.962303797,伪,35,370,9,6
69.999985049,138.066455696,伪,53,25,1,70
19.673001827,-46.139341772,伪,53,14,1,70
38.457472704,-0.441063291,伪,41,139,4,54
1.923131340,53.865898734,伪,33,376,10,-5.8
13.685004864,48.699683544,伪,53,43,1,70
14.382999994,-74.256012658,伪,30,517,14,-46.5
-34.716003918,73.850556962,伪,31,493,13,-37.5
35.926998471,71.980253165,伪,30,556,15,-54
19.008000001,-82.595721519,伪,39,262,7,28.5
13.747000346,-50.964708861,伪,43,73,2,65.5
15.330618300,66.976202532,伪,53,46,1,70
6.284999968,-56.701037975,伪,32,453,12,-28
-25.339999997,-54.629139241,伪,33,429,11,-17.5
14.646994355,-38.569075949,伪,30,513,14,-46.5
-24.366116148,3.180253165,伪,53,42,1,70
21.199070237,-10.128886076,伪,42,105,3,60.5
15.724538440,137.093037975,伪,39,289,7,28.5
-11.798566039,-8.340012658,伪,41,160,4,54
60.474098811,95.284063291,伪,42,114,3,60.5
,,,11,,229,
-12.002198813,1.237696203,伪,43,76,2,65.5
16.729000001,-65.926708861,伪,39,308,8,18
52.322927204,83.042949367,伪,41,172,4,54
5.997752569,120.823303797,伪,35,360,9,6
-46.499827851,118.473670886,伪,30,505,14,-46.5
7.111318857,158.318227848,伪,35,367,9,6
-7.654033368,53.518582278,伪,33,411,11,-17.5
-17.177395097,118.031645570,伪,33,430,11,-17.5
37.999999963,163.373797468,伪,39,234,6,38
-53.999988022,141.476721519,伪,30,547,15,-54
10.758782361,138.219746835,伪,35,369,9,6
-57.250378469,166.320177215,伪,30,587,16,-60
20.140000000,-100.879,真,53,7,1,70
16.333830143,22.852367089,伪,30,565,16,-60
17.947000001,-79.323797468,伪,39,268,7,28.5
26.079000000,-94.458506329,伪,43,70,2,65.5
35.112891216,-30.497860759,伪,31,474,13,-37.5
-13.791774500,30.071645570,伪,53,29,1,70
58.910849942,79.646645570,伪,42,120,3,60.5
10.952000007,-65.758582278,伪,39,275,7,28.5
12.479140353,136.418544304,伪,39,295,7,28.5
20.821000350,-45.129924051,伪,39,237,6,38
6.000000005,170,伪,35,344,9,6
-37.497827705,110.791430380,伪,31,492,13,-37.5
14.517035271,-26.683797468,伪,53,20,1,70
6.880163610,0.537341772,伪,32,455,12,-28
12.510773733,-0.113113924,伪,42,123,3,60.5
-23.686456625,35.948417722,伪,53,42,1,70
-5.797089431,98.530620253,伪,33,377,10,-5.8
-5.595917447,-12.497367089,伪,39,315,8,18
-26.974656398,168.855189873,伪,32,467,12,-28
-16.969364562,45.591392405,伪,30,527,14,-46.5
-17.499984274,134.400936709,伪,33,419,11,-17.5
53.871677248,90.940822785,伪,41,158,4,54
-5.612963855,147.927860759,伪,32,465,12,-28
28.499999955,170,伪,39,284,7,28.5
-37.499992755,135.786582278,伪,31,477,13,-37.5
37.980673102,91.033012658,伪,39,235,6,38
65.496251130,146.035696203,伪,43,87,2,65.5
46.999999327,138.473227848,伪,40,181,5,47
20.173000000,-100.995,真,30,564,16,-60
-37.496575410,101.573164557,伪,31,477,13,-37.5
2.950000006,-69.431012658,伪,43,77,2,65.5
-4.231486424,66.985518987,伪,33,382,10,-5.8
-34.638989800,-28.592278481,伪,42,122,3,60.5
2.954743657,80.324848101,伪,35,360,9,6
-31.929656181,46.943797468,伪,53,46,1,70
13.919288708,152.937443038,伪,39,336,8,18
48.518158642,154.211746835,伪,42,134,3,60.5
8.412346400,27.215569620,伪,43,75,2,65.5
-5.798338622,105.675443038,伪,33,383,10,-5.8
37.999999826,149.504303797,伪,39,227,6,38
53.999613382,118.076962025,伪,41,154,4,54
20.428672124,8.938734177,伪,33,410,11,-17.5
3.513364613,44.558227848,伪,31,489,13,-37.5
-5.723844331,37.180050633,伪,39,280,7,28.5
37.957699764,95.270987342,伪,39,246,6,38
19.016367039,16.403607595,伪,39,228,6,38
28.499999987,166.710126582,伪,39,271,7,28.5
19.659000001,-78.486455696,伪,39,264,7,28.5
14.692000148,-58.063341772,伪,53,18,1,70
20.066030862,141.101164557,伪,40,214,5,47
30.269577216,147.761113924,伪,40,210,5,47
-6.757999327,-45.040962025,伪,41,158,4,54
-46.499341909,112.234645570,伪,30,511,14,-46.5
53.999909640,144.426215190,伪,41,177,4,54
42.217273477,149.302734177,伪,42,131,3,60.5
-46.499999917,166.743253165,伪,30,517,14,-46.5
60.341504561,113.645050633,伪,42,126,3,60.5
16.121694380,155.130632911,伪,39,335,8,18
-53.999997414,155.573924051,伪,30,554,15,-54
20.129635003,5.344810127,伪,30,564,16,-60
-27.636431246,35.897101266,伪,43,81,2,65.5
-33.459149951,8.552607595,伪,30,579,16,-60
16.367681881,152.636455696,伪,39,330,8,18
65.477403046,136.050569620,伪,43,87,2,65.5
9.933000969,-40.621822785,伪,53,31,1,70
69.969738805,104.194101266,伪,53,40,1,70
13.423978624,-25.529367089,伪,33,418,11,-17.5
21.558338265,29.243367089,伪,43,59,2,65.5
12.505321090,121.01,真,39,330,8,18
20.278932166,142.547594937,伪,53,53,1,70
-31.405362136,20.174265823,伪,39,251,6,38
53.525199645,69.698544304,伪,41,142,4,54
14.250001643,-35.706962025,伪,39,273,7,28.5
17.464000145,-58.395367089,伪,40,190,5,47
20.040000065,-62.961974684,伪,40,187,5,47
-5.799996277,136.356582278,伪,33,380,10,-5.8
18.000000000,170,伪,39,301,8,18
-27.999999707,152.975632911,伪,32,445,12,-28
-27.999999921,159.758835443,伪,32,444,12,-28
18.877000005,-77.443202532,伪,41,148,4,54
11.637853576,136.254177215,伪,39,297,7,28.5
6.132574576,164.827050633,伪,35,370,9,6
17.999999690,157.34,伪,39,314,8,18
34.939017823,-31.665265823,伪,41,141,4,54
-12.004994246,-33.139810127,伪,43,76,2,65.5
46.999971894,121.215493671,伪,40,182,5,47
-46.499980276,139.450886076,伪,30,529,14,-46.5
37.999999871,166.940455696,伪,39,249,6,38
28.499992263,125.625075949,伪,39,262,7,28.5
9.452845869,39.835379747,伪,39,278,7,28.5
9.499923872,27.852974684,伪,53,27,1,70
-17.499882222,119.243227848,伪,33,415,11,-17.5
17.276161577,-13.951341772,伪,39,263,7,28.5
5.082017574,-19.787987342,伪,39,284,7,28.5
32.819484988,-6.956962025,伪,39,260,7,28.5
20.454975735,-34.430632911,伪,30,509,14,-46.5
18.038719332,123.584202532,伪,43,94,2,65.5
-52.037386891,64.284177215,伪,30,533,15,-54
20.144249420,-4.871253165,伪,53,7,1,70
17.998093597,120.545708861,伪,39,324,8,18
13.966220566,29.470012658,伪,40,198,5,47
6.091788164,147.423898734,伪,33,397,10,-5.8
6.000571603,107.215822785,伪,35,352,9,6
10.119001268,-34.139556962,伪,53,43,1,70
23.856277252,5.478481013,伪,35,343,9,6
16.121091747,39.274430380,伪,40,198,5,47
-37.393488969,93.035126582,伪,31,494,13,-37.5
-53.999988521,136.264936709,伪,30,540,15,-54
-59.999999931,159.377911392,伪,30,561,16,-60
-27.072337518,169.427594937,伪,32,467,12,-28
25.439932292,143.234392405,伪,53,52,1,70
-17.154238782,20.564886076,伪,53,36,1,70
6.003403682,97.302531646,伪,35,352,9,6
69.985487046,97.112607595,伪,53,16,1,70
-26.783878229,-8.107164557,伪,43,80,2,65.5
-59.999998060,154.684556962,伪,30,578,16,-60
36.439115585,74.141822785,伪,39,287,7,28.5
14.681357161,127.375468354,伪,40,210,5,47
13.367612579,128.183518987,伪,31,496,13,-37.5
53.928430863,97.179443038,伪,41,170,4,54
8.467196349,-7.785822785,伪,39,278,7,28.5
13.379999996,-76.741215190,伪,30,518,14,-46.5
-5.250799767,11.777848101,伪,30,522,14,-46.5
53.999999998,162.589518987,伪,41,139,4,54
10.545175133,135.400430380,伪,32,465,12,-28
51.012069697,51.550696203,伪,53,13,1,70
14.314297549,23.066455696,伪,39,273,7,28.5
-33.594943004,-19.615620253,伪,53,34,1,70
6.000010765,125.718708861,伪,35,345,9,6
-48.295154015,162.687746835,伪,30,560,15,-54
10.012874277,-16.554430380,伪,31,489,13,-37.5
-37.423116159,82.062341772,伪,31,474,13,-37.5
19.795999857,-53.384101266,伪,35,348,9,6
31.059602108,30.655012658,伪,53,12,1,70
-17.498559071,119.223582278,伪,33,426,11,-17.5
25.483913681,-28.051645570,伪,30,507,14,-46.5
21.689684975,30.524227848,伪,43,65,2,65.5
-5.224535954,168.129063291,伪,33,398,10,-5.8
60.499400160,118.979645570,伪,42,116,3,60.5
53.598824823,84.870025316,伪,41,159,4,54
61.201555210,62.582911392,伪,53,21,1,70
-13.272975357,157.965544304,伪,33,436,11,-17.5
19.136000000,-95.540835443,伪,33,374,10,-5.8
18.821999995,-71.843974684,伪,35,345,9,6
20.822000003,-78.151025316,伪,40,192,5,47
25.438710589,23.170240506,伪,35,344,9,6
17.428000002,-80.394455696,伪,39,233,6,38
9.957598714,5.972379747,伪,33,383,10,-5.8
36.755533769,50.177278481,伪,39,287,7,28.5
60.499996496,135.113670886,伪,42,99,3,60.5
20.455944456,22.610151899,伪,35,342,9,6
8.103179337,42.237974684,伪,32,448,12,-28
19.527999957,-67.664822785,伪,33,409,11,-17.5
15.724000016,-68.879594937,伪,41,151,4,54
15.724006200,-35.701873418,伪,41,151,4,54
-37.491070092,102.454430380,伪,31,489,13,-37.5
58.967043185,158.396050633,伪,43,94,2,65.5
-27.367000624,-29.881898734,伪,30,555,15,-54
-38.171878482,154.419936709,伪,30,557,15,-54
0.789510505,49.940202532,伪,32,452,12,-28
9.401468129,17.997658228,伪,39,319,8,18
11.082315398,126.139012658,伪,39,292,7,28.5
-49.097059052,157.665569620,伪,30,586,16,-60
-26.529950837,14.808784810,伪,40,207,5,47
53.999954462,121.958379747,伪,41,144,4,54
14.515281956,141.159898734,伪,39,292,7,28.5
15.274042656,-2.289822785,伪,40,197,5,47
-1.693420252,12.377848101,伪,40,200,5,47
18.016969773,37.963772152,伪,39,266,7,28.5
21.413662833,47.025949367,伪,53,39,1,70
17.200999996,-79.477531646,伪,31,485,13,-37.5
25.722999998,-85.865772152,伪,33,408,11,-17.5
25.896016805,32.978227848,伪,42,102,3,60.5
19.890999999,-89.759987342,伪,30,540,15,-54
45.613733342,168.316810127,伪,40,218,5,47
53.999999911,170,伪,41,159,4,54
-5.799492495,112.583873418,伪,33,384,10,-5.8
-5.766299302,84.917405063,伪,33,377,10,-5.8
-5.799967270,121.719848101,伪,33,374,10,-5.8
60.499999993,170,伪,42,99,3,60.5
-37.499999350,149.451822785,伪,31,475,13,-37.5
25.366980617,-30.677797468,伪,35,340,9,6
33.735999999,-92.747139241,伪,39,298,8,18
-11.736733101,58.335101266,伪,33,415,11,-17.5
68.389762732,167.544303797,伪,53,48,1,70
-17.436988718,59.059746835,伪,32,451,12,-28
-51.699024618,161.204658228,伪,30,590,16,-60
-20.156333215,47.297974684,伪,30,501,14,-46.5
31.467481924,8.757670886,伪,39,307,8,18
53.999997833,139.488291139,伪,41,147,4,54
12.892434325,129.120101266,伪,39,290,7,28.5
46.973200474,97.524670886,伪,40,201,5,47
6.008102207,89.994025316,伪,35,351,9,6
19.673000026,-69.779582278,伪,53,14,1,70
17.596013453,148.073265823,伪,39,332,8,18
-27.934999715,-41.140734177,伪,43,81,2,65.5
28.441918361,86.031189873,伪,39,275,7,28.5
39.942629586,156.990759494,伪,40,213,5,47
6.189704797,166.664987342,伪,35,371,9,6
6.014753758,86.660443038,伪,35,351,9,6
26.589999793,-66.098670886,伪,30,533,15,-54
-17.293001615,154.27,伪,32,464,12,-28
17.196529262,29.061291139,伪,41,150,4,54
-28.035592554,150.334658228,伪,30,589,16,-60
19.573840838,7.940430380,伪,39,224,6,38
17.999926477,110.358025316,伪,39,310,8,18
-27.769989836,-18.628835443,伪,39,286,7,28.5
-46.484385420,100.412329114,伪,30,523,14,-46.5
65.462060247,97.021291139,伪,43,75,2,65.5
12.265424198,45.741139241,伪,53,43,1,70
17.533187490,-20.260354430,伪,42,107,3,60.5
-5.451344485,35.705556962,伪,42,118,3,60.5
25.030151846,-14.933594937,伪,31,475,13,-37.5
21.014151463,37.302784810,伪,43,72,2,65.5
25.673724223,-14.390860759,伪,35,344,9,6
22.077599957,-0.797468354,伪,39,227,6,38
16.144919788,131.012569620,伪,41,179,4,54
60.499944045,158.177594937,伪,42,127,3,60.5
20.695812688,2.049898734,伪,31,486,13,-37.5
22.442215963,-1.809493671,伪,30,563,16,-60
,,,11,,233,
16.998058269,31.192683544,伪,39,266,7,28.5
-37.499991229,141.920569620,伪,31,491,13,-37.5
60.499997694,154.811329114,伪,42,123,3,60.5
20.476001556,-46.757468354,伪,43,71,2,65.5
-59.999304285,120.235746835,伪,30,576,16,-60
35.995564162,160.665822785,伪,39,252,6,38
5.560999368,51.241341772,伪,43,76,2,65.5
10.477519220,130.293556962,伪,33,404,10,-5.8
4.979761817,-0.077405063,伪,39,247,6,38
-14.186512537,-1.077873418,伪,39,321,8,18
-17.500012076,141.201392405,伪,33,429,11,-17.5
16.553381475,17.650506329,伪,39,266,7,28.5
-59.999998781,153.895949367,伪,30,573,16,-60
22.558999999,-90.370227848,伪,33,411,11,-17.5
-45.397800191,75.284898734,伪,30,516,14,-46.5
-37.499999334,149.588151899,伪,31,482,13,-37.5
-11.847040651,-7.047050633,伪,33,424,11,-17.5
-13.129263582,24.161379747,伪,30,548,15,-54
-18.510421713,154.923746835,伪,32,461,12,-28
52.940922757,71.695506329,伪,53,42,1,70
-28.132999806,-32.704936709,伪,33,428,11,-17.5
14.464417892,95.991291139,伪,33,431,11,-17.5
46.056862432,151.510506329,伪,42,132,3,60.5
19.329495163,23.047227848,伪,42,104,3,60.5
18.022953245,140.719,伪,39,288,7,28.5
-46.497654108,113.563392405,伪,30,525,14,-46.5
64.239069539,68.394936709,伪,43,71,2,65.5
23.990995292,-47.357873418,伪,30,501,14,-46.5
15.716000593,-52.714075949,伪,53,15,1,70
46.898132878,93.213291139,伪,40,204,5,47
23.930283506,5.228708861,伪,30,501,14,-46.5
-31.427932580,-12.141088608,伪,39,251,6,38
-37.499928947,114.456139241,伪,31,470,13,-37.5
16.317017087,-31.341012658,伪,41,150,4,54
69.072247382,73.921164557,伪,53,16,1,70
19.423352287,-0.576582278,伪,53,11,1,70
18.097000000,-86.789569620,伪,35,350,9,6
43.393915051,37.511392405,伪,32,459,12,-28
-59.999999859,163.400582278,伪,30,571,16,-60
18.000000006,163.089012658,伪,39,302,8,18
37.999999981,170,伪,39,240,6,38
-53.963393864,104.324518987,伪,30,555,15,-54
28.499998945,147.486316456,伪,39,276,7,28.5
13.938548395,54.495835443,伪,41,161,4,54
17.086060485,43.044139241,伪,39,274,7,28.5
0.508449649,142.136810127,伪,30,558,15,-54
7.029238647,154.822253165,伪,35,368,9,6
25.673993098,-34.878734177,伪,35,344,9,6
69.488899093,88.509898734,伪,53,37,1,70
20.581240384,-14.648556962,伪,39,226,6,38
36.051999997,-85.100810127,伪,33,373,10,-5.8
-29.039424612,158.425012658,伪,31,500,13,-37.5
53.999960560,121.600405063,伪,41,143,4,54
35.291129556,162.751265823,伪,39,258,6,38
18.071000032,-64.770253165,伪,40,195,5,47
1.168277814,44.707746835,伪,30,514,14,-46.5
15.272000081,-58.615341772,伪,40,197,5,47
14.961016549,-32.096860759,伪,53,16,1,70
53.999998881,142.547645570,伪,41,144,4,54
57.759714870,76.531012658,伪,42,120,3,60.5
44.633397322,164.084556962,伪,40,212,5,47
-46.178164415,80.148101266,伪,30,512,14,-46.5
46.586201564,62.747455696,伪,43,85,2,65.5
-46.499994579,144.684455696,伪,30,522,14,-46.5
-34.497999967,-53.176759494,伪,41,176,4,54
65.499996730,139.368556962,伪,43,64,2,65.5
19.936499798,-17.915506329,伪,30,506,14,-46.5
18.426638936,41.759139241,伪,39,306,8,18
9.091360842,41.545822785,伪,35,354,9,6
12.028900784,128.263405063,伪,40,217,5,47
7.640446892,1.326139241,伪,30,551,15,-54
65.499246753,153.810936709,伪,43,85,2,65.5
37.999999688,137.711759494,伪,39,221,6,38
35.481385274,54.780405063,伪,43,74,2,65.5
26.108192546,158.240506329,伪,39,294,7,28.5
42.989117247,159.973873418,伪,40,214,5,47
-34.790034463,-7.641772152,伪,30,581,16,-60
65.499999947,163.217392405,伪,43,69,2,65.5
40.725986062,65.519556962,伪,33,434,11,-17.5
17.999998853,148.241696203,伪,39,318,8,18
35.747472901,161.502708861,伪,39,253,6,38
18.187814941,5.723354430,伪,33,426,11,-17.5
-5.775283223,86.131240506,伪,33,373,10,-5.8
1.502999745,-42.792658228,伪,33,422,11,-17.5
26.079000006,-77.506037975,伪,43,70,2,65.5
60.499511538,118.235949367,伪,42,115,3,60.5
41.784621298,63.679303797,伪,42,123,3,60.5
31.704609736,144.003405063,伪,42,130,3,60.5
-34.425955062,21.187848101,伪,53,46,1,70
-1.894312339,154.693898734,伪,33,403,10,-5.8
28.499998690,151.332329114,伪,39,284,7,28.5
-46.499968428,129.023797468,伪,30,507,14,-46.5
-17.499999865,160.223531646,伪,33,418,11,-17.5
23.925999999,-85.429569620,伪,39,299,8,18
8.186447201,56.886860759,伪,35,342,9,6
40.305999624,-43.597405063,伪,39,272,7,28.5
-37.499991452,141.047683544,伪,31,488,13,-37.5
46.993565258,108.570632911,伪,40,204,5,47
36.500436361,80.232455696,伪,33,435,11,-17.5
-12.004090640,-5.012759494,伪,43,76,2,65.5
18.087412136,126.723898734,伪,42,131,3,60.5
19.795999999,-83.845569620,伪,35,348,9,6
10.261000011,-69.408734177,伪,42,115,3,60.5
-59.958541231,95.921367089,伪,30,573,16,-60
65.157693626,121.269367089,伪,43,84,2,65.5
-3.888566775,160.792708861,伪,33,404,10,-5.8
-59.999552850,115.834936709,伪,30,568,16,-60
-37.499999320,149.574329114,伪,31,481,13,-37.5
-12.686999976,-61.393987342,伪,41,166,4,54
18.188474387,46.299417722,伪,39,274,7,28.5
8.031023666,137.237987342,伪,35,370,9,6
-28.008076804,2.915139241,伪,53,41,1,70
65.499999928,159.716455696,伪,43,61,2,65.5
43.349994898,3.984278481,伪,39,327,8,18
-59.999608521,115.020962025,伪,30,563,16,-60
60.612459774,160.034025316,伪,43,91,2,65.5
25.725005366,-41.074670886,伪,42,100,3,60.5
6.120238084,165.401822785,伪,35,370,9,6
18.308795812,18.005379747,伪,42,108,3,60.5
15.255651212,51.666594937,伪,41,170,4,54
20.476000074,-63.691645570,伪,43,71,2,65.5
69.691488556,82.113291139,伪,53,22,1,70
5.355978570,-20.872886076,伪,31,494,13,-37.5
27.938669550,168.224227848,伪,39,293,7,28.5
17.159999986,-72.932911392,伪,30,512,14,-46.5
18.253057585,10.622987342,伪,39,269,7,28.5
-36.616999991,-64.283,真,41,173,4,54
18.987992355,-41.438050633,伪,30,537,15,-54
-5.799714180,115.773658228,伪,33,384,10,-5.8
21.553480227,-8.440303797,伪,41,144,4,54
-14.226517598,112.668759494,伪,33,432,11,-17.5
63.859197560,67.603645570,伪,53,24,1,70
-5.198487540,38.896202532,伪,33,423,11,-17.5
34.953048395,-35.878683544,伪,43,54,2,65.5
20.423171809,33.535696203,伪,39,305,8,18
11.203606148,51.003987342,伪,35,347,9,6
-53.999997837,150.984481013,伪,30,547,15,-54
61.150738038,161.397974684,伪,43,93,2,65.5
51.721110189,89.607645570,伪,42,127,3,60.5
18.642999931,-61.004607595,伪,33,378,10,-5.8
37.995970914,95.554227848,伪,39,232,6,38
15.272000002,-78.494936709,伪,40,197,5,47
-47.854468206,161.519898734,伪,30,558,15,-54
-31.782553513,159.545,伪,31,497,13,-37.5
20.203465547,-11.094810127,伪,42,111,3,60.5
60.392021998,82.180886076,伪,42,108,3,60.5
20.748999955,-70.408227848,伪,32,439,12,-28
17.287803419,9.894202532,伪,39,263,7,28.5
9.803723170,125.035189873,伪,32,460,12,-28
18.000003192,116.003848101,伪,39,306,8,18
-13.012990573,-27.655493671,伪,40,203,5,47
10.413026954,39.358481013,伪,30,516,14,-46.5
8.240991924,-28.446987342,伪,30,528,14,-46.5
60.499999929,159.747481013,伪,42,104,3,60.5
17.947000119,-52.369873418,伪,39,268,7,28.5
53.999051323,123.944113924,伪,41,168,4,54
15.700687212,128.795848101,伪,42,133,3,60.5
53.890340354,46.126582278,伪,53,1,1,70
16.429912168,140.259481013,伪,39,253,6,38
42.812702744,161.635126582,伪,40,219,5,47
14.751002057,-7.026354430,伪,42,112,3,60.5
-57.392544199,166.299670886,伪,30,586,16,-60
-33.678987938,-18.965696203,伪,39,325,8,18
45.055749003,149.299810127,伪,43,90,2,65.5
18.034344891,142.207531646,伪,40,213,5,47
14.523529904,126.139974684,伪,40,210,5,47
6.109867210,74.675594937,伪,35,346,9,6
15.649999859,-57.780886076,伪,30,545,15,-54
25.722918645,-27.085797468,伪,33,408,11,-17.5
-17.494445127,140.626582278,伪,33,430,11,-17.5
23.730175926,156.350379747,伪,39,296,7,28.5
42.740311016,63.813696203,伪,42,118,3,60.5
-14.449941272,62.160126582,伪,32,455,12,-28
13.867005834,-34.656696203,伪,42,114,3,60.5
11.810841975,121.139113924,伪,40,208,5,47
37.999920881,115.101974684,伪,39,225,6,38
22.928000003,-82.369316456,伪,41,143,4,54
37.265147124,11.120443038,伪,39,259,7,28.5
21.710677017,6.208569620,伪,30,503,14,-46.5
46.995647504,121.143506329,伪,40,207,5,47
8.276268669,0.941405063,伪,33,384,10,-5.8
-33.329335267,162.364556962,伪,31,499,13,-37.5
28.762518410,151.791518987,伪,39,253,6,38
-25.339367507,14.487518987,伪,33,429,11,-17.5
65.499915318,165.952734177,伪,43,85,2,65.5
42.446991513,2.534253165,伪,33,395,10,-5.8
-17.495928300,98.036455696,伪,33,410,11,-17.5
40.298024545,22.802531646,伪,43,89,2,65.5
-57.689232519,166.863607595,伪,30,584,16,-60
5.024372541,64.429632911,伪,43,81,2,65.5
53.999999181,157.576202532,伪,41,163,4,54
28.499919450,128.889063291,伪,39,280,7,28.5
-46.499830250,124.405544304,伪,30,517,14,-46.5
7.642662440,126.541784810,伪,42,138,3,60.5
15.317000000,-83.911721519,伪,39,274,7,28.5
25.769309353,14.521582278,伪,40,184,5,47
-53.999350446,119.291949367,伪,30,547,15,-54
58.310393864,165.842708861,伪,42,135,3,60.5
26.294285918,45.092215190,伪,40,194,5,47
21.018000004,-74.697012658,伪,39,230,6,38
33.735897649,-27.060354430,伪,39,298,8,18
37.422029418,68.488734177,伪,39,233,6,38
14.692611696,-11.789620253,伪,53,18,1,70
22.061259031,1.219810127,伪,43,58,2,65.5
-46.499993685,144.458329114,伪,30,519,14,-46.5
60.499999975,163.079518987,伪,42,100,3,60.5
39.439263368,42.082088608,伪,43,84,2,65.5
-9.835288995,38.591569620,伪,41,160,4,54
15.004843278,125.442936709,伪,41,179,4,54
27.075824762,146.326354430,伪,43,95,2,65.5
69.999240563,113.810481013,伪,53,18,1,70
4.979001670,-34.092886076,伪,39,247,6,38
26.064834650,149.240658228,伪,40,218,5,47
36.759996157,10.962569620,伪,39,287,7,28.5
38.231431879,56.418354430,伪,41,154,4,54
-27.999999933,166.784202532,伪,32,449,12,-28
6.048817078,79.993278481,伪,35,351,9,6
6.005042733,90.416797468,伪,35,339,9,6
69.867431718,96.807291139,伪,53,36,1,70
56.359517757,100.711088608,伪,42,129,3,60.5
69.998985941,120.282531646,伪,53,30,1,70
19.326121749,-3.849316456,伪,41,146,4,54
22.333000277,-56.499493671,伪,40,182,5,47
14.177525056,139.918139241,伪,39,257,6,38
16.317000041,-64.897848101,伪,41,150,4,54
22.228000102,-64.341772152,伪,53,4,1,70
38.215213219,66.066632911,伪,42,129,3,60.5
22.928000001,-89.283544304,伪,41,143,4,54
-26.863643266,168.788607595,伪,32,463,12,-28
-33.594999303,-44.082151899,伪,53,34,1,70
-34.581336937,51.450835443,伪,32,457,12,-28
-46.499987939,131.655531646,伪,30,502,14,-46.5
